CustomerID,Product,PurchaseDate,Quantity,UnitPrice,CustomerName,ProductCategory,PaymentMethod,ReviewRating,TotalPrice,Year,Month,Day,Weekday,Quarter,IsWeekend,MonthName,YearMonth,CustomerLifetimeValue,PurchaseFrequency,DaysSinceLastPurchase,AverageOrderValue,RevenuePerCategory,RevenuePerCustomer
C8723,Chair,2024-01-25,8,326.48,Customer C8723,Furniture,Credit Card,5,2611.84,2024,1,25,3,1,0,Jan,2024-01,2611.84,1,522,2611.84,1083282.25,2611.84
C8670,Laptop,2025-02-15,6,342.0,Customer C8670,Electronics,Cash,5,2052.0,2025,2,15,5,1,1,Feb,2025-02,3688.8,2,135,1844.4,1049911.98,3688.8
C2734,Printer,2024-01-24,6,183.17,Customer C2734,Furniture,Credit Card,3,1099.02,2024,1,24,2,1,0,Jan,2024-01,1099.02,1,523,1099.02,1083282.25,1099.02
C1589,Tablet,2023-02-22,3,177.94,Customer C1589,Furniture,Credit Card,3,533.8199999999999,2023,2,22,2,1,0,Feb,2023-02,533.8199999999999,1,859,533.8199999999999,1083282.25,533.8199999999999
C4771,Chair,2024-05-02,5,775.79,Customer C4771,Office Supplies,Online,4,3878.95,2024,5,2,3,2,0,May,2024-05,3878.95,1,424,3878.95,1133462.57,3878.95
C2958,Desk,2024-06-28,6,505.37,Customer C2958,Electronics,Debit Card,2,3032.22,2024,6,28,4,2,0,Jun,2024-06,3032.22,1,367,3032.22,1049911.98,3032.22
C3828,Tablet,2023-10-06,2,317.71,Customer C3828,Office Supplies,Gift Card,5,635.42,2023,10,6,4,4,0,Oct,2023-10,635.42,1,633,635.42,1133462.57,635.42
C3903,Phone,2024-03-08,7,688.23,Customer C3903,Electronics,Cash,5,4817.610000000001,2024,3,8,4,1,0,Mar,2024-03,4817.610000000001,1,479,4817.610000000001,1049911.98,4817.610000000001
C4863,Monitor,2025-01-10,7,766.99,Customer C4863,Office Supplies,Credit Card,4,5368.93,2025,1,10,4,1,0,Jan,2025-01,5368.93,1,171,5368.93,1133462.57,5368.93
C9813,Chair,2024-12-25,6,407.58,Customer C9813,Electronics,Cash,4,2445.48,2024,12,25,2,4,0,Dec,2024-12,2445.48,1,187,2445.48,1049911.98,2445.48
C2931,Printer,2024-03-12,3,429.9,Customer C2931,Electronics,Gift Card,5,1289.7,2024,3,12,1,1,0,Mar,2024-03,1289.7,1,475,1289.7,1049911.98,1289.7
C1887,Monitor,2023-12-17,8,600.55,Customer C1887,Electronics,Cash,4,4804.4,2023,12,17,6,4,1,Dec,2023-12,4804.4,1,561,4804.4,1049911.98,4804.4
C4343,Phone,2023-05-26,5,254.14,Customer C4343,Electronics,Credit Card,3,1270.7,2023,5,26,4,2,0,May,2023-05,1270.7,1,766,1270.7,1049911.98,1270.7
C1688,Monitor,2023-12-02,7,523.87,Customer C1688,Furniture,Debit Card,5,3667.09,2023,12,2,5,4,1,Dec,2023-12,7297.4400000000005,2,576,3648.7200000000003,1083282.25,7297.4400000000005
C5554,Chair,2023-03-03,5,317.99,Customer C5554,Electronics,Gift Card,4,1589.95,2023,3,3,4,1,0,Mar,2023-03,1589.95,1,850,1589.95,1049911.98,1589.95
C6697,Phone,2024-12-30,5,11.95,Customer C6697,Electronics,Cash,5,59.75,2024,12,30,0,4,0,Dec,2024-12,59.75,1,182,59.75,1049911.98,59.75
C9488,Phone,2024-10-05,7,192.85,Customer C9488,Furniture,Debit Card,1,1349.95,2024,10,5,5,4,1,Oct,2024-10,1349.95,1,268,1349.95,1083282.25,1349.95
C9641,Desk,2024-08-31,5,136.73,Customer C9641,Office Supplies,Credit Card,4,683.65,2024,8,31,5,3,1,Aug,2024-08,683.65,1,303,683.65,1133462.57,683.65
C3666,Phone,2025-04-06,4,501.22,Customer C3666,Furniture,Cash,4,2004.88,2025,4,6,6,2,1,Apr,2025-04,2004.88,1,85,2004.88,1083282.25,2004.88
C5342,Tablet,2024-08-24,6,445.51,Customer C5342,Office Supplies,Debit Card,2,2673.06,2024,8,24,5,3,1,Aug,2024-08,2673.06,1,310,2673.06,1133462.57,2673.06
C3773,Desk,2024-02-22,6,55.46,Customer C3773,Office Supplies,Debit Card,3,332.76,2024,2,22,3,1,0,Feb,2024-02,679.53,2,494,339.765,1133462.57,679.53
C7631,Phone,2025-03-23,1,592.98,Customer C7631,Furniture,Debit Card,4,592.98,2025,3,23,6,1,1,Mar,2025-03,3350.78,2,99,1675.39,1083282.25,3350.78
C4488,Chair,2023-08-18,7,591.5,Customer C4488,Electronics,Gift Card,5,4140.5,2023,8,18,4,3,0,Aug,2023-08,5552.14,2,89,2776.07,1049911.98,5552.14
C7586,Printer,2025-03-23,5,486.12,Customer C7586,Electronics,Credit Card,5,2430.6,2025,3,23,6,1,1,Mar,2025-03,2430.6,1,99,2430.6,1049911.98,2430.6
C5784,Tablet,2023-04-12,7,617.02,Customer C5784,Office Supplies,Credit Card,2,4319.139999999999,2023,4,12,2,2,0,Apr,2023-04,4319.139999999999,1,810,4319.139999999999,1133462.57,4319.139999999999
C3222,Laptop,2024-09-19,8,72.21,Customer C3222,Electronics,Debit Card,4,577.68,2024,9,19,3,3,0,Sep,2024-09,577.68,1,284,577.68,1049911.98,577.68
C4409,Desk,2024-09-11,5,454.21,Customer C4409,Electronics,Credit Card,1,2271.05,2024,9,11,2,3,0,Sep,2024-09,2271.05,1,292,2271.05,1049911.98,2271.05
C3334,Desk,2025-05-18,4,69.53,Customer C3334,Furniture,Debit Card,3,278.12,2025,5,18,6,2,1,May,2025-05,1757.5700000000002,2,43,878.7850000000001,1083282.25,1757.5700000000002
C3207,Chair,2024-02-23,7,608.99,Customer C3207,Office Supplies,Debit Card,5,4262.93,2024,2,23,4,1,0,Feb,2024-02,4262.93,1,493,4262.93,1133462.57,4262.93
C5890,Laptop,2023-04-26,4,734.98,Customer C5890,Office Supplies,Gift Card,3,2939.92,2023,4,26,2,2,0,Apr,2023-04,2939.92,1,796,2939.92,1133462.57,2939.92
C8577,Chair,2024-09-11,8,571.33,Customer C8577,Furniture,Cash,2,4570.64,2024,9,11,2,3,0,Sep,2024-09,6670.5,3,292,2223.5,1083282.25,6670.5
C1425,Laptop,2023-02-20,5,287.26,Customer C1425,Electronics,Gift Card,1,1436.3,2023,2,20,0,1,0,Feb,2023-02,1436.3,1,861,1436.3,1049911.98,1436.3
C6903,Desk,2024-10-26,2,271.44,Customer C6903,Furniture,Gift Card,5,542.88,2024,10,26,5,4,1,Oct,2024-10,542.88,1,247,542.88,1083282.25,542.88
C3696,Printer,2024-10-22,4,669.05,Customer C3696,Office Supplies,Debit Card,2,2676.2,2024,10,22,1,4,0,Oct,2024-10,5801.36,2,251,2900.68,1133462.57,5801.36
C2057,Printer,2023-09-12,3,688.48,Customer C2057,Furniture,Credit Card,1,2065.44,2023,9,12,1,3,0,Sep,2023-09,2065.44,1,657,2065.44,1083282.25,2065.44
C8267,Tablet,2025-06-22,8,300.64,Customer C8267,Office Supplies,Credit Card,3,2405.12,2025,6,22,6,2,1,Jun,2025-06,2405.12,1,8,2405.12,1133462.57,2405.12
C9579,Monitor,2023-02-07,3,612.01,Customer C9579,Office Supplies,Online,3,1836.03,2023,2,7,1,1,0,Feb,2023-02,7576.19,2,204,3788.095,1133462.57,7576.19
C3699,Chair,2023-02-07,2,454.61,Customer C3699,Furniture,Online,5,909.22,2023,2,7,1,1,0,Feb,2023-02,909.22,1,874,909.22,1083282.25,909.22
C6085,Phone,2024-03-29,6,8.31,Customer C6085,Furniture,Cash,1,49.86,2024,3,29,4,1,0,Mar,2024-03,785.59,2,337,392.795,1083282.25,785.59
C8574,Laptop,2023-04-27,3,275.94,Customer C8574,Office Supplies,Credit Card,2,827.8199999999999,2023,4,27,3,2,0,Apr,2023-04,827.8199999999999,1,795,827.8199999999999,1133462.57,827.8199999999999
C7521,Chair,2024-04-28,3,603.4,Customer C7521,Furniture,Cash,4,1810.2,2024,4,28,6,2,1,Apr,2024-04,2512.79,2,16,1256.395,1083282.25,2512.79
C8044,Printer,2023-04-03,5,770.99,Customer C8044,Office Supplies,Debit Card,4,3854.95,2023,4,3,0,2,0,Apr,2023-04,3854.95,1,819,3854.95,1133462.57,3854.95
C9559,Tablet,2023-06-15,6,484.43,Customer C9559,Electronics,Debit Card,2,2906.58,2023,6,15,3,2,0,Jun,2023-06,2906.58,1,746,2906.58,1049911.98,2906.58
C6600,Monitor,2024-12-11,1,781.99,Customer C6600,Office Supplies,Online,3,781.99,2024,12,11,2,4,0,Dec,2024-12,781.99,1,201,781.99,1133462.57,781.99
C5140,Phone,2025-03-29,5,406.64,Customer C5140,Office Supplies,Debit Card,5,2033.2,2025,3,29,5,1,1,Mar,2025-03,2033.2,1,93,2033.2,1133462.57,2033.2
C2690,Tablet,2025-03-12,1,261.17,Customer C2690,Office Supplies,Gift Card,1,261.17,2025,3,12,2,1,0,Mar,2025-03,261.17,1,110,261.17,1133462.57,261.17
C1626,Tablet,2023-02-11,6,646.4,Customer C1626,Furniture,Gift Card,4,3878.4,2023,2,11,5,1,1,Feb,2023-02,3878.4,1,870,3878.4,1083282.25,3878.4
C6843,Chair,2023-02-10,7,710.8,Customer C6843,Office Supplies,Cash,1,4975.599999999999,2023,2,10,4,1,0,Feb,2023-02,4975.599999999999,1,871,4975.599999999999,1133462.57,4975.599999999999
C8283,Phone,2025-06-05,5,287.66,Customer C8283,Electronics,Gift Card,3,1438.3,2025,6,5,3,2,0,Jun,2025-06,2382.67,2,11,1191.335,1049911.98,2382.67
C8697,Laptop,2024-07-19,8,516.33,Customer C8697,Electronics,Online,2,4130.64,2024,7,19,4,3,0,Jul,2024-07,4130.64,1,346,4130.64,1049911.98,4130.64
C9511,Monitor,2025-03-03,2,451.66,Customer C9511,Furniture,Gift Card,2,903.32,2025,3,3,0,1,0,Mar,2025-03,1324.1200000000001,2,119,662.0600000000001,1083282.25,1324.1200000000001
C4666,Desk,2024-12-07,2,8.89,Customer C4666,Furniture,Credit Card,4,17.78,2024,12,7,5,4,1,Dec,2024-12,17.78,1,205,17.78,1083282.25,17.78
C2904,Chair,2024-04-07,4,363.31,Customer C2904,Furniture,Online,4,1453.24,2024,4,7,6,2,1,Apr,2024-04,1453.24,1,449,1453.24,1083282.25,1453.24
C9800,Laptop,2023-02-19,8,507.74,Customer C9800,Electronics,Credit Card,3,4061.92,2023,2,19,6,1,1,Feb,2023-02,6189.22,2,862,3094.61,1049911.98,6189.22
C3239,Tablet,2024-05-30,6,645.22,Customer C3239,Office Supplies,Cash,1,3871.32,2024,5,30,3,2,0,May,2024-05,3871.32,1,396,3871.32,1133462.57,3871.32
C9006,Tablet,2024-07-17,7,11.35,Customer C9006,Furniture,Cash,3,79.45,2024,7,17,2,3,0,Jul,2024-07,79.45,1,348,79.45,1083282.25,79.45
C6166,Desk,2025-01-24,1,550.05,Customer C6166,Electronics,Cash,2,550.05,2025,1,24,4,1,0,Jan,2025-01,550.05,1,157,550.05,1049911.98,550.05
C3152,Chair,2025-05-09,8,788.91,Customer C3152,Furniture,Cash,1,6311.28,2025,5,9,4,2,0,May,2025-05,6311.28,1,52,6311.28,1083282.25,6311.28
C6688,Monitor,2025-04-07,6,60.99,Customer C6688,Office Supplies,Online,5,365.94,2025,4,7,0,2,0,Apr,2025-04,365.94,1,84,365.94,1133462.57,365.94
C3231,Monitor,2025-06-19,1,359.68,Customer C3231,Office Supplies,Credit Card,4,359.68,2025,6,19,3,2,0,Jun,2025-06,934.28,2,11,467.14,1133462.57,934.28
C8366,Phone,2024-04-27,1,750.46,Customer C8366,Office Supplies,Gift Card,2,750.46,2024,4,27,5,2,1,Apr,2024-04,750.46,1,429,750.46,1133462.57,750.46
C8444,Printer,2024-04-08,3,28.1,Customer C8444,Office Supplies,Gift Card,5,84.30000000000001,2024,4,8,0,2,0,Apr,2024-04,84.30000000000001,1,448,84.30000000000001,1133462.57,84.30000000000001
C8217,Tablet,2025-02-13,3,699.19,Customer C8217,Office Supplies,Cash,2,2097.57,2025,2,13,3,1,0,Feb,2025-02,3024.42,2,137,1512.21,1133462.57,3024.42
C3455,Chair,2023-01-03,8,126.85,Customer C3455,Office Supplies,Debit Card,1,1014.8,2023,1,3,1,1,0,Jan,2023-01,2240.58,2,395,1120.29,1133462.57,2240.58
C6539,Monitor,2023-12-31,5,739.34,Customer C6539,Electronics,Online,2,3696.7,2023,12,31,6,4,1,Dec,2023-12,3696.7,1,547,3696.7,1049911.98,3696.7
C5620,Tablet,2023-05-05,7,424.41,Customer C5620,Electronics,Credit Card,4,2970.87,2023,5,5,4,2,0,May,2023-05,2970.87,1,787,2970.87,1049911.98,2970.87
C6296,Printer,2023-02-24,4,174.7,Customer C6296,Office Supplies,Online,1,698.8,2023,2,24,4,1,0,Feb,2023-02,698.8,1,857,698.8,1133462.57,698.8
C8507,Tablet,2023-01-04,6,243.58,Customer C8507,Office Supplies,Credit Card,2,1461.48,2023,1,4,2,1,0,Jan,2023-01,5539.88,2,607,2769.94,1133462.57,5539.88
C1099,Printer,2024-10-12,7,286.52,Customer C1099,Electronics,Credit Card,3,2005.64,2024,10,12,5,4,1,Oct,2024-10,5125.7,2,90,2562.85,1049911.98,5125.7
C5989,Laptop,2023-05-21,2,8.56,Customer C5989,Electronics,Credit Card,1,17.12,2023,5,21,6,2,1,May,2023-05,17.12,1,771,17.12,1049911.98,17.12
C3571,Phone,2024-10-29,6,18.03,Customer C3571,Office Supplies,Debit Card,1,108.18,2024,10,29,1,4,0,Oct,2024-10,108.18,1,244,108.18,1133462.57,108.18
C3416,Laptop,2023-05-01,1,462.31,Customer C3416,Electronics,Credit Card,5,462.31,2023,5,1,0,2,0,May,2023-05,462.31,1,791,462.31,1049911.98,462.31
C2023,Laptop,2023-11-11,6,313.62,Customer C2023,Furniture,Debit Card,4,1881.72,2023,11,11,5,4,1,Nov,2023-11,1881.72,1,597,1881.72,1083282.25,1881.72
C6504,Tablet,2024-02-08,2,267.7,Customer C6504,Office Supplies,Cash,3,535.4,2024,2,8,3,1,0,Feb,2024-02,535.4,1,508,535.4,1133462.57,535.4
C3773,Laptop,2023-01-07,1,346.77,Customer C3773,Office Supplies,Gift Card,2,346.77,2023,1,7,5,1,1,Jan,2023-01,679.53,2,494,339.765,1133462.57,679.53
C4155,Monitor,2023-11-14,5,117.04,Customer C4155,Furniture,Online,5,585.2,2023,11,14,1,4,0,Nov,2023-11,585.2,1,594,585.2,1083282.25,585.2
C4702,Printer,2023-05-13,5,607.6,Customer C4702,Office Supplies,Cash,4,3038.0,2023,5,13,5,2,1,May,2023-05,3038.0,1,779,3038.0,1133462.57,3038.0
C7696,Tablet,2025-02-13,2,286.87,Customer C7696,Office Supplies,Credit Card,4,573.74,2025,2,13,3,1,0,Feb,2025-02,573.74,1,137,573.74,1133462.57,573.74
C1433,Printer,2024-09-28,4,64.53,Customer C1433,Electronics,Credit Card,3,258.12,2024,9,28,5,3,1,Sep,2024-09,258.12,1,275,258.12,1049911.98,258.12
C2487,Desk,2025-02-03,7,7.19,Customer C2487,Furniture,Gift Card,1,50.33000000000001,2025,2,3,0,1,0,Feb,2025-02,50.33000000000001,1,147,50.33000000000001,1083282.25,50.33000000000001
C5607,Chair,2023-02-17,5,181.92,Customer C5607,Electronics,Credit Card,4,909.5999999999999,2023,2,17,4,1,0,Feb,2023-02,909.5999999999999,1,864,909.5999999999999,1049911.98,909.5999999999999
C5448,Printer,2023-08-20,2,378.19,Customer C5448,Electronics,Debit Card,3,756.38,2023,8,20,6,3,1,Aug,2023-08,2353.76,2,396,1176.88,1049911.98,2353.76
C4169,Laptop,2024-02-27,5,129.17,Customer C4169,Electronics,Credit Card,3,645.8499999999999,2024,2,27,1,1,0,Feb,2024-02,1657.8899999999999,2,300,828.9449999999999,1049911.98,1657.8899999999999
C7891,Phone,2023-04-08,4,62.34,Customer C7891,Furniture,Debit Card,4,249.36,2023,4,8,5,2,1,Apr,2023-04,249.36,1,814,249.36,1083282.25,249.36
C8247,Tablet,2025-05-08,7,497.8,Customer C8247,Electronics,Debit Card,5,3484.6,2025,5,8,3,2,0,May,2025-05,3484.6,1,53,3484.6,1049911.98,3484.6
C8392,Monitor,2024-05-21,7,736.95,Customer C8392,Office Supplies,Credit Card,5,5158.650000000001,2024,5,21,1,2,0,May,2024-05,5158.650000000001,1,405,5158.650000000001,1133462.57,5158.650000000001
C8117,Printer,2023-10-18,1,107.67,Customer C8117,Electronics,Gift Card,5,107.67,2023,10,18,2,4,0,Oct,2023-10,107.67,1,621,107.67,1049911.98,107.67
C2777,Tablet,2023-11-03,1,192.81,Customer C2777,Furniture,Credit Card,4,192.81,2023,11,3,4,4,0,Nov,2023-11,192.81,1,605,192.81,1083282.25,192.81
C4384,Printer,2024-01-15,4,671.79,Customer C4384,Electronics,Credit Card,4,2687.16,2024,1,15,0,1,0,Jan,2024-01,2687.16,1,532,2687.16,1049911.98,2687.16
C7855,Chair,2023-03-19,6,425.92,Customer C7855,Furniture,Gift Card,1,2555.52,2023,3,19,6,1,1,Mar,2023-03,2845.24,2,343,1422.62,1083282.25,2845.24
C3463,Desk,2023-05-04,2,264.97,Customer C3463,Office Supplies,Debit Card,4,529.94,2023,5,4,3,2,0,May,2023-05,529.94,1,788,529.94,1133462.57,529.94
C6550,Desk,2023-05-06,1,122.06,Customer C6550,Electronics,Gift Card,4,122.06,2023,5,6,5,2,1,May,2023-05,122.06,1,786,122.06,1049911.98,122.06
C9356,Phone,2023-12-20,1,572.05,Customer C9356,Electronics,Cash,4,572.05,2023,12,20,2,4,0,Dec,2023-12,572.05,1,558,572.05,1049911.98,572.05
C5435,Chair,2023-05-27,5,298.95,Customer C5435,Electronics,Cash,5,1494.75,2023,5,27,5,2,1,May,2023-05,1494.75,1,765,1494.75,1049911.98,1494.75
C7532,Tablet,2023-03-20,5,534.75,Customer C7532,Office Supplies,Gift Card,5,2673.75,2023,3,20,0,1,0,Mar,2023-03,2673.75,1,833,2673.75,1133462.57,2673.75
C1717,Printer,2023-06-26,7,367.19,Customer C1717,Furniture,Cash,4,2570.33,2023,6,26,0,2,0,Jun,2023-06,2570.33,1,735,2570.33,1083282.25,2570.33
C9767,Desk,2024-07-04,5,121.55,Customer C9767,Office Supplies,Debit Card,1,607.75,2024,7,4,3,3,0,Jul,2024-07,607.75,1,361,607.75,1133462.57,607.75
C2564,Chair,2024-10-01,4,406.85,Customer C2564,Furniture,Credit Card,5,1627.4,2024,10,1,1,4,0,Oct,2024-10,1627.4,1,272,1627.4,1083282.25,1627.4
C9901,Printer,2025-04-28,4,307.96,Customer C9901,Electronics,Online,1,1231.84,2025,4,28,0,2,0,Apr,2025-04,1231.84,1,63,1231.84,1049911.98,1231.84
C2101,Desk,2024-03-25,6,168.05,Customer C2101,Office Supplies,Debit Card,4,1008.3,2024,3,25,0,1,0,Mar,2024-03,1008.3,1,462,1008.3,1133462.57,1008.3
C9814,Monitor,2023-01-27,8,686.94,Customer C9814,Office Supplies,Debit Card,1,5495.52,2023,1,27,4,1,0,Jan,2023-01,5495.52,1,885,5495.52,1133462.57,5495.52
C5003,Laptop,2023-07-31,3,621.01,Customer C5003,Electronics,Online,3,1863.03,2023,7,31,0,3,0,Jul,2023-07,1863.03,1,700,1863.03,1049911.98,1863.03
C6675,Tablet,2023-11-22,5,15.54,Customer C6675,Electronics,Online,5,77.69999999999999,2023,11,22,2,4,0,Nov,2023-11,77.69999999999999,1,586,77.69999999999999,1049911.98,77.69999999999999
C2195,Desk,2025-01-04,2,728.1,Customer C2195,Office Supplies,Debit Card,5,1456.2,2025,1,4,5,1,1,Jan,2025-01,1456.2,1,177,1456.2,1133462.57,1456.2
C6181,Chair,2023-08-13,4,277.0,Customer C6181,Electronics,Online,4,1108.0,2023,8,13,6,3,1,Aug,2023-08,1108.0,1,687,1108.0,1049911.98,1108.0
C2109,Chair,2024-07-22,1,638.11,Customer C2109,Electronics,Cash,1,638.11,2024,7,22,0,3,0,Jul,2024-07,638.11,1,343,638.11,1049911.98,638.11
C2718,Phone,2024-06-08,7,60.21,Customer C2718,Furniture,Cash,3,421.47,2024,6,8,5,2,1,Jun,2024-06,421.47,1,387,421.47,1083282.25,421.47
C8088,Monitor,2025-02-16,7,653.17,Customer C8088,Furniture,Gift Card,4,4572.19,2025,2,16,6,1,1,Feb,2025-02,4572.19,1,134,4572.19,1083282.25,4572.19
C6918,Chair,2023-08-22,1,521.99,Customer C6918,Furniture,Credit Card,5,521.99,2023,8,22,1,3,0,Aug,2023-08,521.99,1,678,521.99,1083282.25,521.99
C3400,Desk,2023-03-21,7,432.68,Customer C3400,Furniture,Credit Card,4,3028.76,2023,3,21,1,1,0,Mar,2023-03,3028.76,1,832,3028.76,1083282.25,3028.76
C2782,Phone,2023-07-05,5,761.72,Customer C2782,Electronics,Credit Card,4,3808.6,2023,7,5,2,3,0,Jul,2023-07,4331.03,2,25,2165.515,1049911.98,4331.03
C4103,Tablet,2024-12-18,2,397.68,Customer C4103,Office Supplies,Online,1,795.36,2024,12,18,2,4,0,Dec,2024-12,795.36,1,194,795.36,1133462.57,795.36
C7183,Laptop,2023-09-30,4,56.84,Customer C7183,Electronics,Debit Card,4,227.36,2023,9,30,5,3,1,Sep,2023-09,227.36,1,639,227.36,1049911.98,227.36
C1844,Tablet,2025-02-09,8,53.9,Customer C1844,Office Supplies,Online,4,431.2,2025,2,9,6,1,1,Feb,2025-02,431.2,1,141,431.2,1133462.57,431.2
C2326,Tablet,2024-05-06,6,539.32,Customer C2326,Electronics,Cash,4,3235.92,2024,5,6,0,2,0,May,2024-05,3235.92,1,420,3235.92,1049911.98,3235.92
C9916,Laptop,2024-05-25,2,58.29,Customer C9916,Electronics,Cash,3,116.58,2024,5,25,5,2,1,May,2024-05,116.58,1,401,116.58,1049911.98,116.58
C3205,Chair,2023-11-19,2,616.6,Customer C3205,Office Supplies,Credit Card,5,1233.2,2023,11,19,6,4,1,Nov,2023-11,1233.2,1,589,1233.2,1133462.57,1233.2
C4222,Laptop,2024-07-23,1,562.4,Customer C4222,Furniture,Debit Card,5,562.4,2024,7,23,1,3,0,Jul,2024-07,1682.9499999999998,2,150,841.4749999999999,1083282.25,1682.9499999999998
C1661,Phone,2025-02-01,5,575.52,Customer C1661,Electronics,Online,1,2877.6,2025,2,1,5,1,1,Feb,2025-02,3035.0499999999997,2,149,1517.5249999999999,1049911.98,3035.0499999999997
C6781,Phone,2025-02-18,5,339.15,Customer C6781,Electronics,Credit Card,2,1695.75,2025,2,18,1,1,0,Feb,2025-02,1695.75,1,132,1695.75,1049911.98,1695.75
C4770,Tablet,2023-06-13,1,506.82,Customer C4770,Electronics,Cash,3,506.82,2023,6,13,1,2,0,Jun,2023-06,506.82,1,748,506.82,1049911.98,506.82
C4338,Phone,2023-05-20,1,56.35,Customer C4338,Office Supplies,Credit Card,3,56.35,2023,5,20,5,2,1,May,2023-05,56.35,1,772,56.35,1133462.57,56.35
C5170,Phone,2023-05-20,5,77.42,Customer C5170,Electronics,Cash,3,387.1,2023,5,20,5,2,1,May,2023-05,387.1,1,772,387.1,1049911.98,387.1
C5855,Tablet,2024-12-14,3,117.3,Customer C5855,Electronics,Debit Card,1,351.9,2024,12,14,5,4,1,Dec,2024-12,351.9,1,198,351.9,1049911.98,351.9
C3417,Tablet,2024-03-17,1,362.89,Customer C3417,Electronics,Debit Card,4,362.89,2024,3,17,6,1,1,Mar,2024-03,362.89,1,470,362.89,1049911.98,362.89
C4720,Tablet,2023-07-12,1,50.18,Customer C4720,Furniture,Credit Card,3,50.18,2023,7,12,2,3,0,Jul,2023-07,50.18,1,719,50.18,1083282.25,50.18
C6723,Printer,2024-11-01,3,85.35,Customer C6723,Office Supplies,Online,5,256.05,2024,11,1,4,4,0,Nov,2024-11,3357.21,2,241,1678.605,1133462.57,3357.21
C8590,Monitor,2023-08-30,7,425.05,Customer C8590,Electronics,Cash,2,2975.35,2023,8,30,2,3,0,Aug,2023-08,2975.35,1,670,2975.35,1049911.98,2975.35
C1337,Laptop,2024-05-26,6,420.68,Customer C1337,Electronics,Online,4,2524.08,2024,5,26,6,2,1,May,2024-05,2524.08,1,400,2524.08,1049911.98,2524.08
C6921,Phone,2024-01-22,4,657.75,Customer C6921,Electronics,Credit Card,1,2631.0,2024,1,22,0,1,0,Jan,2024-01,2631.0,1,525,2631.0,1049911.98,2631.0
C5612,Phone,2024-11-02,7,404.89,Customer C5612,Office Supplies,Gift Card,5,2834.23,2024,11,2,5,4,1,Nov,2024-11,2834.23,1,240,2834.23,1133462.57,2834.23
C1359,Chair,2023-01-10,5,342.38,Customer C1359,Office Supplies,Debit Card,1,1711.9,2023,1,10,1,1,0,Jan,2023-01,1711.9,1,902,1711.9,1133462.57,1711.9
C3477,Printer,2023-12-28,6,685.83,Customer C3477,Furniture,Cash,3,4114.98,2023,12,28,3,4,0,Dec,2023-12,5825.29,3,225,1941.7633333333333,1083282.25,5825.29
C7016,Phone,2023-12-14,3,49.19,Customer C7016,Office Supplies,Debit Card,5,147.57,2023,12,14,3,4,0,Dec,2023-12,147.57,1,564,147.57,1133462.57,147.57
C1619,Desk,2024-03-20,3,224.35,Customer C1619,Office Supplies,Credit Card,2,673.05,2024,3,20,2,1,0,Mar,2024-03,673.05,1,467,673.05,1133462.57,673.05
C3499,Monitor,2024-11-30,1,308.3,Customer C3499,Electronics,Cash,1,308.3,2024,11,30,5,4,1,Nov,2024-11,308.3,1,212,308.3,1049911.98,308.3
C7659,Laptop,2023-05-18,3,465.68,Customer C7659,Electronics,Gift Card,2,1397.04,2023,5,18,3,2,0,May,2023-05,1397.04,1,774,1397.04,1049911.98,1397.04
C1517,Desk,2024-01-31,3,330.83,Customer C1517,Office Supplies,Credit Card,4,992.49,2024,1,31,2,1,0,Jan,2024-01,4994.85,2,484,2497.425,1133462.57,4994.85
C6547,Chair,2024-08-16,5,388.21,Customer C6547,Furniture,Debit Card,3,1941.05,2024,8,16,4,3,0,Aug,2024-08,1941.05,1,318,1941.05,1083282.25,1941.05
C9376,Desk,2024-08-30,1,757.95,Customer C9376,Office Supplies,Online,5,757.95,2024,8,30,4,3,0,Aug,2024-08,2791.7,2,59,1395.85,1133462.57,2791.7
C1156,Laptop,2024-12-03,6,575.3,Customer C1156,Office Supplies,Credit Card,5,3451.8,2024,12,3,1,4,0,Dec,2024-12,3451.8,1,209,3451.8,1133462.57,3451.8
C3010,Laptop,2025-03-30,6,277.83,Customer C3010,Electronics,Debit Card,4,1666.98,2025,3,30,6,1,1,Mar,2025-03,1666.98,1,92,1666.98,1049911.98,1666.98
C2105,Chair,2023-02-16,4,631.44,Customer C2105,Electronics,Debit Card,1,2525.76,2023,2,16,3,1,0,Feb,2023-02,2525.76,1,865,2525.76,1049911.98,2525.76
C5042,Laptop,2023-11-06,5,690.26,Customer C5042,Furniture,Cash,5,3451.3,2023,11,6,0,4,0,Nov,2023-11,3451.3,1,602,3451.3,1083282.25,3451.3
C1524,Chair,2024-08-04,1,659.76,Customer C1524,Office Supplies,Online,1,659.76,2024,8,4,6,3,1,Aug,2024-08,4831.280000000001,2,330,2415.6400000000003,1133462.57,4831.280000000001
C2867,Laptop,2023-05-06,1,336.3,Customer C2867,Furniture,Online,3,336.3,2023,5,6,5,2,1,May,2023-05,3962.88,2,786,1981.44,1083282.25,3962.88
C3516,Monitor,2025-02-28,5,720.71,Customer C3516,Electronics,Debit Card,1,3603.55,2025,2,28,4,1,0,Feb,2025-02,3603.55,1,122,3603.55,1049911.98,3603.55
C5623,Phone,2024-05-30,7,495.8,Customer C5623,Electronics,Cash,5,3470.6,2024,5,30,3,2,0,May,2024-05,4122.59,3,204,1374.1966666666667,1049911.98,4122.59
